Bug_id,Fixing_commit_hash,commitdate
1388512,6bc768d04a43556aa074194d049aa329e493dafe,2017-08-14 13:17:19 +0000
1389500,dad38365b5b99bd190eef88ba2804d949038f03a,2017-08-11 20:30:25 +0000
1389366,a10070cf8b629d64afa2d926b9d00e45eb055922,2017-08-11 20:26:58 +0000
1388424,3985469cdbfe872f1c064a7274244c7edc64db36,2017-08-11 20:04:38 +0000
1385791,8faabe11672b2b44d18006f01dee40cfa75eeb21,2017-08-11 15:10:55 +0000
1385791,95b942c9054173afbd3964c0bcb20c04fb58fe1b,2017-08-11 15:10:54 +0000
1389528,7c1137620236f19cd67af016ee61ff1af8ecef59,2017-08-11 15:37:55 +0000
1389161,404331515e8691948b3628f1154431e9bc33f88c,2017-08-11 08:12:43 +0000
1382499,f7ccc499adfd3d150d678852015697e32554af5a,2017-08-03 08:02:07 +0000
1388215,6a9d58f37b022eabc7d6ac97fe7da8ff373916b8,2017-08-10 16:23:23 +0000
1388917,3ab3b25fad54d5f251a329fd23c8a1e60e14a368,2017-08-10 12:35:19 +0000
1384336,81720f1abbaac7b03da1db349ba3827e8f0bf303,2017-08-10 04:24:20 +0000
1388254,5ae793d1a7b8c8b571a1bd057869f4eedd4dd841,2017-08-09 01:38:18 +0000
1388545,2a133d756a26ae48b65e53abe114e077ae145e1d,2017-08-08 22:17:52 +0000
1388110,a36e3e0610cea9af496f1dfb250793a05af912b0,2017-08-08 17:00:31 +0000
1387983,0038962d8f0b38650f9f84bf6fba0f08ec67e1ff,2017-08-07 08:36:35 +0000
1388407,9f029d0d00ba645c8208a6a0065c5f2d7630e18d,2017-08-11 22:31:43 +0000
1335057,15dc2228b60a69826cf52d19c68fe911742d2fc4,2017-08-10 17:41:19 +0000
1388509,b88e3288f44c20945452b41e412973c6569f2ebf,2017-08-10 13:12:47 +0000
1388981,889e86791624e6011f2194f5aa2f464638bc77f7,2017-08-10 05:03:08 +0000
1382499,bb418d8e1e6e25640881cddcffd2c871b14e1ee7,2017-08-03 08:02:07 +0000
1375335,5249a7320c23a470bf2a08098650f1163eab743a,2017-08-09 13:36:01 +0000
1388368,444b560b3e598ce843660bf4c7888af6436fc8fa,2017-08-10 08:00:35 +0000
1388726,085bdaee0bef90dcaa5a8d053183abde7ef5def4,2017-08-09 15:17:49 +0000
1388088,eccc7f0dd33341d71877b6854127e3483fcd9c52,2017-08-07 16:44:02 +0000
1388368,b420ecaa9586375c7d1f0d49bfea71f8b7b6002e,2017-08-09 13:28:42 +0000
1388725,04f22c3207da9173b529cbe128e43a6e764d6d7b,2017-08-09 13:16:27 +0000
1388372,53d0c89c38f8fd04b0c0c0c179ea0cf2aff78c8f,2017-08-09 12:58:44 +0000
1380617,a44fac0e8fcda3a118127a800216b049f17ccecc,2017-08-09 15:44:12 +0000
1380617,953c52ffc5c2ab5c3b584f8e067f56717518228a,2017-08-09 15:44:08 +0000
1380617,3b95ce67d2ddeb639664d64a7e750a93fa6cb1a9,2017-08-09 15:44:06 +0000
1388332,42e67128309381172846dacb9f2d496f4dbd1d26,2017-08-09 10:54:55 +0000
1388005,872350c79026132f7369417e13df30b3ccf83753,2017-08-08 13:28:50 +0000
1379306,edb40ab2bec2a1ec2f8f4079b5279376f5067e4e,2017-08-07 18:31:00 +0000
1254136,c77841c65472f9dbaef318dbe5932a6f62051b49,2017-08-10 16:04:47 +0000
1375335,a2901df84e3de47f6a3de2b16eb6cd5479272bdd,2017-08-09 13:36:01 +0000
1390049,7648dc7f6bbbd2425b11e1698a0e551a66b9ba79,2017-08-14 08:20:10 +0000
1388853,72cca79ea809c08c2168103561373a00b3593e63,2017-08-09 19:26:49 +0000
1387462,7c91ef281259c76fc80edf4b4d54948f4da8ecb2,2017-07-25 17:52:34 +0000
1388978,8107e99d4c0d794f452fdcb561fe13e2d91e120a,2017-07-29 18:05:34 +0000
1439284,3f5299a35336a7e66ff9ace81cf4d4cde7f905d5,2018-02-27 11:02:05 +0000
1439402,354613c8c53138c482fe3db9d82d9702408d411f,2018-02-27 10:10:10 +0000
1355942,25eacdb91b5332b14a29ac85469b3b74e9ce4a91,2018-02-27 10:10:10 +0000
1399704,28b9bdb939753f6debf233f13952f503579fd744,2018-02-27 10:10:10 +0000
1392485,17d154d1f6517b7bd244e5fd6920c1bd4ccd1be6,2017-08-25 10:28:16 +0000
1418933,755fb5d4ae97e8314dc227525b914ac4acdb76e5,2017-12-05 06:52:05 +0000
1403215,a79fee5205ba5f6721c9bb6ac2017526916568da,2017-09-27 12:28:06 +0000
1400927,d0ed1d24c4610fbaf0f2b04272fc212bd92eea70,2017-09-19 00:29:24 +0000
1401249,0adbbb8c1f9d561d6c5dd11f5418c12e55601808,2017-09-19 16:32:19 +0000
1399924,ef45f98e4bf409306534a16704f22043c3575820,2017-09-14 18:05:57 +0000
1400854,23f8a46b2c663897fc2789cfc2ca492eeb166342,2017-09-18 13:32:33 +0000
1390509,302dc38d85b1e6f3742dc8c10fde66f746fd16d1,2017-08-15 17:14:20 +0000
1186409,937860b8dc20843507cd5f07575624db5fecddf2,2017-06-06 23:09:10 +0000
1408396,e18e651af19d1bf8d05a374552b9472907963836,2017-10-18 01:11:26 +0000
366192,fa5bc8399936ab213ed9618504f42763b5367392,2017-11-02 21:43:19 +0000
1404850,fe5dcebe17024a7e2c9dfe7fb5874c8ca97e47fd,2017-10-24 09:08:02 +0000
1413941,9fded4e15097402e23f38c6c1b02aa64fa6867a1,2017-11-02 14:40:44 +0000
1436341,ae9597da39cce3872b1dda08c83654c646fe09c6,2018-03-07 11:42:58 +0000
1443364,3e27baea54d3ca09ec7ca89c0238e7de878a31eb,2018-03-07 17:40:55 +0000
1436187,a0d8867796746d6c7d65499d0530536160184419,2018-03-06 21:28:55 +0000
1382605,14627be8a8e8b73167196b928e4110f9ec475b45,2018-03-07 09:17:03 +0000
1416162,0828fd3c9a5e300952f1e4405fd34feb8bd2e76b,2017-11-10 09:03:00 +0000
1412608,0a18a22e6360c4ab07083e21cdeeccb349620c5a,2017-11-10 04:06:37 +0000
1366290,7ab3a9f0573823be2a7ba14eee17635814b79d72,2017-05-31 16:01:58 +0000
1388066,8a0d711aa4199577732d94ffecd0f66539f3c916,2017-08-10 21:59:25 +0000
1391218,d16f2b431ae9436a4fbc8b8f4a5f4d1b6adc9365,2017-08-21 18:14:55 +0000
1387525,9f34033ad745f1fa37ffadd14c788f5c273d645c,2017-08-15 12:25:43 +0000
1389599,fb84b27a0993c08c4f744930f9ce2137646c159f,2017-08-15 13:26:14 +0000
1358882,ccc6ec51bcb8b36afce14e85fdfb770d19b1abbe,2017-08-15 12:19:32 +0000
1186409,614d92ab8fbaf6ae4b026092cda8db30d90e43f5,2017-05-25 21:12:12 +0000
1394348,3dce599c638c6bf14dd85111ecd30806d5d9e9dd,2017-09-07 22:36:50 +0000
1396362,a0e35abf1b8645cb3c54b44bed7bf37f8661a44f,2017-09-06 12:59:36 +0000
1422676,98bddd976d76846671f6d9d8774dd22bf98bca01,2017-12-04 06:57:53 +0000
1397426,335bfa1671a480c6b1f93e56dea74f61d2e37090,2017-09-25 17:55:48 +0000
1421874,689bddee1283c9aa53cf63d7e1accedcc32426d5,2017-12-01 14:11:21 +0000
1392339,c07ee45e6bc83064b5ab61135d49d102fa765a06,2017-08-21 17:56:19 +0000
1392339,34a091cffa416e24cb4d8027c9872b4ac29904ad,2017-08-21 17:52:18 +0000
1382487,e401b67d1cc74bdff22a044827d2f9c5ea15a00b,2017-08-15 15:08:27 +0000
1391691,a48ddd1c7ab4be6af3ae88005914802239d2a314,2017-08-18 17:34:44 +0000
1392502,a5fdb1e628ca1eca0b725ecaca860141fa5c90d5,2017-08-22 06:40:39 +0000
1405783,50cde04cd4ca9bb6c08b8ee09ccce69abf6cc89f,2017-10-05 12:48:17 +0000
1385134,be620a47e0cbcad72962b64068096178c87bd5c7,2017-08-05 00:15:09 +0000
1387737,29bdf7c48288fb24e7cb2c1c8527e87312de0cc7,2017-08-07 10:52:25 +0000
1387971,e7637361f17c077cf7dadbd8c2883418228e3b3e,2017-08-07 08:08:54 +0000
1375125,f6b1dc104381cf0d88842fc9a0f3dd9deeb11175,2017-08-04 23:21:55 +0000
1363723,ae6fc54c7efd1f7e7b40b446219c28d4d3b7a71b,2017-08-04 22:05:40 +0000
1364821,e0883c892edefc349089257cb8020b9092d5983b,2017-08-04 19:33:53 +0000
1364821,75f4342e31600a881ca1b6849a81e98ad96dc5a1,2017-08-03 22:17:11 +0000
1386737,292ee86a53071ffd84f9a8c9f5dd06ae5f4eddaa,2017-08-02 17:21:39 +0000
1349555,09627778f597724ba8f2b8f87a39ec768c1523dc,2017-08-02 17:18:43 +0000
1386903,1b714b3485ed41d2849a17a61189fa6fb078ab8a,2017-08-03 09:36:55 +0000
1381876,acef2ddd2d0cc0f70d7061ceb9ad4091e4272e49,2017-08-01 17:19:34 +0000
1386219,56739f25fe35d1257ed33446f0abcbd2e93a4186,2017-08-01 12:32:05 +0000
1371781,999113c2a737887f6f6e640ca522a4534025bd8e,2017-07-31 23:36:54 +0000
1384869,45948ad968b8fe6d8b4de6a0ce3ddc36cfe1904b,2017-07-31 04:00:06 +0000
1355147,465c6d492e15d03d42c3736550646e7235bb8ef0,2017-07-28 18:00:28 +0000
1357517,ad13ad3d56b6953645cb3712b66ed669cf0e331d,2017-07-30 19:12:36 +0000
1384789,ed1565f7ca5e0901b76a47d5620236338804c269,2017-07-31 21:04:04 +0000
1383786,ef3943612a8a4b3ac0844ba7bd3fed0af3123d9a,2017-07-28 12:08:05 +0000
1386505,a17b90875f3fcf56a47bed93f8e720e766fc6b05,2017-08-02 13:21:17 +0000
1384402,9352eae1607e1319bcf141d54f080cad599ec6b0,2017-07-27 03:30:05 +0000
1386560,5ada345abcced421e5a700ec1393f0f9ef87629d,2017-08-02 09:32:07 +0000
1386786,2ad28511d19c3b3e349f0c4c07bdc77c3e0cf9c4,2017-08-02 19:26:50 +0000
1387117,5e6bfdc9971e5518753210f20025926d736d221f,2017-08-03 17:22:29 +0000
1374290,4cd7b79775456e72d7edd76d8d8362efdc946a19,2017-08-01 23:19:50 +0000
1380738,efccffaa5fcdd72bd928c423b8b29897af25dba4,2017-07-25 16:53:08 +0000
1383206,d7d599bf4ad2721c4c7e4fc244fbda1bd3638466,2017-07-21 18:46:47 +0000
1382839,f5cf99793ef95e3f99b94467a449b41544695e8a,2017-07-22 02:12:39 +0000
1383002,05742206d8863f6495f562f5317e3a06b33e77d8,2017-07-21 13:23:38 +0000
1383657,ca5e1f2280dc342c05868424c2322140e3bc18f6,2017-07-24 09:29:01 +0000
1326937,d9bbe6543d3a6d7a5b15539267d3000cc8cbe61b,2017-07-21 09:20:02 +0000
1374797,27b31261f47bbeab48dd87effdf182431bd15b22,2017-07-25 10:28:41 +0000
1383639,84f62fe35bb4a464fc2ba50d62cde9c0b0ce2538,2017-07-24 15:28:20 +0000
1368030,01192ea8bd75f3131724c841a6c9e5f57ec5df51,2017-07-19 18:49:05 +0000
1383773,92f8a06beee55f97aaf4e68b9a2e7305f1352361,2017-07-24 15:10:32 +0000
1385218,f76724feb509ee5d0c02a79cec2c7100bf24fc7c,2017-07-31 03:40:37 +0000
1384874,c6d57aa7de30f2795a0602d405cdc0186d054756,2017-07-27 13:38:49 +0000
1383365,292142a929f5c97ad207208258f563ba7e5987bf,2017-07-23 17:58:19 +0000
1384964,e5f4b8799826731fd459ea73f784c15259b89ec2,2017-07-27 18:59:38 +0000
1384964,ad73983a4a416228c6b408051912ede41819e1ad,2017-07-27 16:23:16 +0000
1379920,c956c9f91d473b593be542ae3a4971f5f620939c,2017-08-03 05:55:13 +0000
1363960,0322c561456c7b0e4f0d2f033d0ad039b9466943,2017-07-17 09:39:10 +0000
1384097,82d341e3cde134670f4e32a796ef0b8a0a8fd22c,2017-07-25 14:40:29 +0000
1379414,9a241577282238ad4a97ae8f55ba78913f3bc30f,2017-07-20 09:15:42 +0000
1368030,6e3ccd3e2aecead73fed950c923612f051f1b08c,2017-07-19 18:49:05 +0000
1383000,3aef11a5bd89698a475a84f1d3b5fc7460562d6b,2017-07-21 13:12:55 +0000
1382994,64e1ded43a40694775375e2178e9047b34967ce7,2017-07-21 10:14:38 +0000
1375518,4acbeaf8d1be58b53c4ef251d12d17c351d69f6c,2017-07-14 07:50:04 +0000
1382193,9d3ae2a75349c9ebdacbda41ad5854917d431dc8,2017-07-20 10:24:25 +0000
1382193,06cd0845e35d7315746f7f5e867e30ea0a190e47,2017-07-20 10:16:26 +0000
1382948,02d4ae4add4badb877e8aed989e99c04c70a9703,2017-07-24 12:20:22 +0000
1385417,099014b6d9ebe0ac6cbab498200a0d4e2f1a3301,2017-08-04 09:11:38 +0000
1387026,4fd47722badbea7148cdc7f8233e0c819de9f4bc,2017-08-02 19:29:18 +0000
1379537,fb83555684a3b8a8a8c72a639476e3a994c24868,2017-07-22 03:13:34 +0000
1368737,78323cab1340ffda01879ae00a8bd33a2db10b51,2017-07-18 01:45:52 +0000
1380927,31dec8468a9f79ff1f88401a859b0b55b1517685,2017-07-14 07:13:43 +0000
1381736,96c95dcf9ee84a80a66d831c668ad80473057add,2017-07-18 06:03:14 +0000
1379836,817491807e367e9e1250ca19787b7cc8fe3f2352,2017-07-12 20:49:15 +0000
1364908,e16981ec72613c6679f998223d863d6e928b37db,2017-07-18 14:16:21 +0000
1357915,3c1829bf94d482b8c651c46bb9d73c346887ca22,2017-07-18 09:19:48 +0000
1364908,07a6807814bcbb5d733cc75a45f80c9d642cac43,2017-07-18 12:08:22 +0000
1384616,72688d935ef5b5ba3809cd6fbed5a2ec8b81913d,2017-07-31 19:27:29 +0000
1382016,cd310bafca8ef943edefa1a1b06686f27ed05022,2017-07-18 22:15:24 +0000
1379052,ef460fd695fc7c5aa4ce077812328de8862d5197,2017-08-03 12:18:59 +0000
1384835,de32f92b5b5acd35867363d568bc604e471c2492,2017-07-31 10:13:28 +0000
1385528,460b84a6db0eae9a7e8e5dc1f6607a028a2e1549,2017-07-29 18:51:47 +0000
1384410,904b99bac224d78a44d4afd3e375fe0ea6f32e4e,2017-07-29 02:05:32 +0000
1384566,a7d48efba1df7ae1fcf1d96e90ed0f6f0a631afd,2017-07-28 00:28:26 +0000
1384786,680df47bd6513805b8eef4e36b6632be3e92e4d3,2017-07-27 05:02:39 +0000
1384517,dd7a57fd22a6d52400b4a7872003fa4ef5acea42,2017-07-26 12:11:53 +0000
1385151,00ae790013b1be6271402d322183395a64c51cd5,2017-07-28 01:55:01 +0000
1384719,90d0b0ff5aab7b2dbff35c46b712adf3060aeea2,2017-07-26 20:53:25 +0000
1386575,4eab240653c453e05b799289806472e08c5dec56,2017-08-02 10:21:47 +0000
1386221,9e9b676255f1d92499e651bd043e235816edb4a6,2017-08-01 17:59:24 +0000
1326937,fbd3d7b79492405e007ed46fd5406ed88d65bd62,2017-06-23 12:22:46 +0000
1385417,0373c719f7e648aa7b6436560f20f389fb00d7bf,2017-07-31 13:57:33 +0000
1105109,50e175b0bcb876e7d7837a46fb18f2342cfe07a4,2017-07-29 00:17:19 +0000
1371484,a5edb2f394f3278e8cb76607337cbdf569f565f9,2017-06-19 11:03:06 +0000
1340941,848a0761c6c061a1f30e56514142a7ed7dd3f5cf,2017-07-25 19:23:21 +0000
1349555,6804701dfcda94730ea93f28f8efda3d721d0f2d,2017-08-02 17:18:43 +0000
1386221,8356937ddd6c6f0f9e59cef3bb794c5213b2f022,2017-08-01 17:59:24 +0000
1378016,e2a35da3268463da7becb35934a4918fbd78aba6,2017-07-31 13:47:19 +0000
1386742,ae01f40e3064224f1ef7b5f1cffb36303dd72440,2017-08-02 17:51:30 +0000
1341102,3ff7d2ff52e337b960c0f21f5a0884d38df68df7,2017-07-19 16:19:22 +0000
1382095,899c0d854f8c5bf7113f03155580efb1d9088f65,2017-07-02 01:37:18 +0000
1382175,b9f9b49999974c766d52d4dab3a071813172794e,2017-07-19 10:44:23 +0000
1369801,b188e49fd4b2034b79f423fbc04fca40ca524650,2017-07-25 17:52:34 +0000
1380575,dd6ab49bcd8c933cbafc54d88f410637d3bfc0f4,2017-07-28 12:56:18 +0000
1380575,e3c2b4089ab20763afbf72cff1a02240607abb26,2017-07-28 10:17:07 +0000
1380575,c61ea69d57e0749c966202b7974eb1179e769ac4,2017-07-28 10:15:24 +0000
1385226,779816773e498d5dad91d3558b9619f005452960,2017-07-28 09:53:05 +0000
1383748,c435f8afcb93977368709bf76da8f2029af74f8b,2017-07-27 11:45:36 +0000
1382314,dd722c7c280b868de5bf115930ef569d8c302f67,2017-07-21 06:21:47 +0000
1382142,ef93e64d0d02229a62a8febeeef1fc7f1c0c1954,2017-07-19 08:01:59 +0000
1382556,5d41424f05c2cec89788011cc018db3223144ba8,2017-07-19 23:55:00 +0000
1381860,5e1e510d6151bc4ea7d7f0af0b934434b1013ee1,2017-07-20 12:05:29 +0000
1382495,6764b5b44063928e3416b90ca2b261c4d6cfcc33,2017-07-20 11:53:53 +0000
1382340,1eed2191e94832541438151ac68818abe81676c8,2017-07-19 19:32:48 +0000
1382080,19dc9432eb94c05da68e8321cffd1a079f766286,2017-07-21 06:53:39 +0000
1368434,bfe7ce45556c742277b3e0849ceeb5eb68de378c,2017-07-18 13:00:37 +0000
1381438,b1a27a6dec85b8721333ee44209828001396495f,2017-07-17 14:29:52 +0000
1380961,04b0e4c0d7f534f407975d5a2c92a19debf5e0d4,2017-07-17 13:55:33 +0000
1377636,ca58c30b235f698269896d23d17ff7fb3f82a5c6,2017-07-17 04:03:08 +0000
1381093,d4d1449ac598956782327a8478fde3e5713ec0ab,2017-07-14 19:01:18 +0000
1379122,0b426cee1f64a882fa9bcfc5d226c3c3a4a6afe7,2017-07-13 12:28:10 +0000
1380570,a18adffa87a843a4a16d525e5c3691bf8d6fb44b,2017-07-12 21:56:06 +0000
1380570,9472c2a5ea282b0ea65d8cacd978db7bb3f2aa33,2017-07-12 19:31:41 +0000
1381089,56f07a554432177c657469e99db125ec8e33ddc1,2017-07-17 20:11:03 +0000
1380626,ad06bdbe9856fc66f9284d006771dbc135a7168b,2017-07-13 13:31:29 +0000
1347704,8eee0f1bac361676a83f98c0213a2f085ddf967c,2017-07-14 13:09:34 +0000
1326937,1e7b99d90f6447d469a5c95b8a51f31991618fee,2017-06-23 12:22:46 +0000
1380778,ca1485b3f91298fa429b8a6ed4696c17533917d9,2017-07-17 10:01:19 +0000
1380778,29c8ebe8bcce6dec8d81aac3716287c5c33f618b,2017-07-17 09:54:12 +0000
1380680,95fe01d527b7b931844f855d5f8aea725371b346,2017-07-13 15:15:59 +0000
1377599,6ba07150a4d1012395e7b16c4b4f4cd8624da1c8,2017-07-12 16:35:59 +0000
1378617,3582e51df5e1697e7ae9f304a84f68319b751b99,2017-07-11 06:08:33 +0000
1314039,82199df87696d16bf93e0e04ade9b690392d7cfe,2017-07-10 23:06:17 +0000
1376760,421c3c69588f65da51d5eb34e7b151db9c22544a,2017-07-06 06:06:09 +0000
1375050,a3301251238bd0fb8dda76ccbd1ba9857d51240f,2017-07-13 12:58:04 +0000
1380302,deccd6c2caa397a292897f522222e3aff90ac4f5,2017-07-12 19:29:58 +0000
1308343,f2bb3fb29ffbbf010ad67e450ca5e8367ee95f49,2017-07-12 11:01:53 +0000
1377543,f7568bc624c4e51f0625a35e0bb535fac6b1d16b,2017-06-30 23:05:08 +0000
1375949,dda8aeab1887fe9e5ce9a9c6f31e476470544d5b,2017-06-28 21:45:40 +0000
1375949,179d5b6afb4ee3354219439891a103b4fed5bbc9,2017-06-27 18:50:30 +0000
1377937,bc64b89a6a37d07586514a980710dbcf7ba40633,2017-07-03 18:55:07 +0000
1378299,c5c6d606caea6e4734d7e89a5a2d1234f5cc3517,2017-07-05 07:59:03 +0000
1377767,88e5c10a4043bda946a1be9f5d1e4b84c4930652,2017-07-02 16:40:27 +0000
1378313,9013d94b3a2ca9ad48b2bfe9786c0e0fae6ca776,2017-07-06 10:32:29 +0000
1378313,920860b1f3f15e6d6e5e37cf5a3d7b20c5042362,2017-07-06 09:07:08 +0000
1378313,de6e5653ef091427f9cc3b9a07271e795e207920,2017-07-05 09:14:20 +0000
1377058,48a389bf2ffd39bae921d8527604cdce3a9df387,2017-07-06 12:05:08 +0000
1378683,ae5077eec24a233ab528513dae6ff3cf97a05954,2017-07-06 10:33:23 +0000
1378330,e95de4c3805289b7675993b6cbb1924bd4e29b2a,2017-07-07 08:42:44 +0000
1377141,6b95041054c936a1e051adec6a2dc4ca0e6358c7,2017-07-07 12:55:58 +0000
1377738,0351f86cc690d0717d0bba45104eafb8cb5c3561,2017-07-07 12:55:57 +0000
1373094,73eae79fed54c5d42c7bfb78af2885c3a2265a1c,2017-07-07 12:52:13 +0000
1100635,1b0c3c5f57305b15f913509c4703594965fee9e9,2017-06-16 22:30:47 +0000
1308876,b6efec5651a8daf20ffacb2a09a1dcf14ca05798,2017-07-13 02:37:12 +0000
1380521,df36211f4f8e694b59619bd7b6e9d8b895551813,2017-07-13 02:37:11 +0000
1377790,63a3fa3f00cf2bdf7c9124fda42c5341578bb802,2017-07-02 21:11:46 +0000
1378434,aa82bd44225881051f55d6c31199195d88eaf0b2,2017-07-05 17:03:01 +0000
1378345,0a0f015bfa11c48fed77ad472e7d99990cd35cc0,2017-07-05 13:04:10 +0000
1351638,35a2e0e01d1fd6f2afeb49eee96eda725c60e8f9,2017-07-04 01:12:34 +0000
1366878,abd2f186662fae717decd06db383b01a7730fa19,2017-07-03 21:37:06 +0000
1360948,1db3c10cac2d37d23c571fa872950978a51fe1a9,2017-07-04 13:47:12 +0000
1376634,09b27eb5fffd843cdfffcdfd1f5d77d3f20acadd,2017-06-29 00:48:55 +0000
1375938,4735d8aaaced0bbf3cbcd593e74f956b1075ce65,2017-06-25 14:57:56 +0000
1373301,dd80ef173b5268e05178def28034c6bf7879d4dc,2017-06-23 20:27:09 +0000
1374278,ee57a1a4559f6b6f2ac72129300d9f9150491550,2017-06-23 20:12:35 +0000
1375904,8a05f74a19b668714234fcc04ec11de092a6cefd,2017-06-23 18:04:23 +0000
1376111,2ffc4eeb7dd68ff56f00b234fbea255f01ef130e,2017-06-26 04:43:00 +0000
1374422,55e6255d1cd23eebeb5ecbe7e0ba2ec1bb946152,2017-06-21 18:27:03 +0000
1373823,18ee3d53b5ecb8679dbf88b5334f22152f0ad27c,2017-06-21 15:17:00 +0000
1372385,b2d3e3f7f686fc342cdc943d21ec52d33966f099,2017-06-22 21:03:45 +0000
1372863,35588e8dd0de10ffab164efa09fb0a1a47b2678e,2017-06-21 08:56:00 +0000
1373540,f4ca4bff532b3f215932774f9ab56b2fd5d564bb,2017-06-18 18:49:30 +0000
1373540,60cec7b49fdc9ebe60689100f3f9b4d563a40a8e,2017-06-17 21:52:34 +0000
1377793,ef0d210719aa103e920631b9e6163cdbad7b2c36,2017-07-05 15:28:58 +0000
1372567,95c05616033e838f1deadee93f60ef6d3781b0b0,2017-06-21 12:40:19 +0000
1376420,2ba781294632c413bdc4154f3b377175fe72c219,2017-06-27 17:39:37 +0000
1372385,69f9ce7cefacfdde9afe8ae4eb267b44130c7405,2017-06-15 19:29:00 +0000
1366903,69a640c3d8498e9b448e12b0970e2ad1b71f0d93,2017-06-27 23:52:34 +0000
1372066,a1ccf002a769e60c54ab210f585757818a6a4213,2017-06-15 07:36:03 +0000
1341285,8e114807a7b667c7e8193f673127c4b644c1d029,2017-06-14 12:38:07 +0000
1352709,43273dc0047d20b4717f8398b72adcd553667f87,2017-06-11 11:21:20 +0000
1371701,0403c42ccfb549a36876fbf0e10ede7fa485ab61,2017-06-09 15:24:07 +0000
1375904,9256b89331876aec38cfe057d72e66230cc0f951,2017-06-23 18:04:23 +0000
1312888,5fb8503858955f0e5c9bfb5bdd03db8c04a5da4a,2017-06-14 07:32:53 +0000
1372205,350d41d5332464e39c06756247d175a077cb07ad,2017-06-12 15:54:17 +0000
1374975,e742d137c7b595d6938533ae22e10efb87aa61db,2017-06-21 10:32:51 +0000
1294025,049e3bf2298e5db0d141eee249f4f810ea39da1e,2017-06-12 10:00:56 +0000
1371098,27e2a5cbe7d1079f6ad1a76ba0a36330d1cfdf22,2017-06-08 18:18:09 +0000
1371734,ff4fac84e1fa80bb610a41883aec4120de3e2af1,2017-06-09 14:06:00 +0000
1370539,37582b662f5be5dbd672520b5b2122d9e592c566,2017-06-06 18:09:58 +0000
1376513,f6bb5b5b408b807559ba60b1626fe1859401590c,2017-06-27 20:47:45 +0000
1372721,a154c0033ab00be448c327c1ffca451a93aeb93a,2017-06-13 23:51:06 +0000
1372512,61c0f8437710ffb23a65f35fe0b9943ad66634c4,2017-06-16 06:31:01 +0000
1369586,6cab1838983107ce2ef5d02c2dc6ac31250f3c77,2017-06-05 19:41:27 +0000
1308876,1ef645074208d8be0d8824f3e58b4d33c1e405cc,2017-06-27 22:17:20 +0000
1169745,7fb9645f3b7a574d3314daf751e55f316a54cde9,2017-06-27 22:50:19 +0000
1374462,9e991dd02b47fbed92f4aaddae189b63291b040e,2017-06-27 20:17:59 +0000
1352446,a679f9378182e15427ea755df9cb18fb670b3fd1,2017-06-08 21:03:26 +0000
1377346,c46132a66084b89863a4a3b23faacf52e95de399,2017-07-01 03:07:40 +0000
1374824,d34a0c3506558fcfbcd6a9b2d44b506a2c9f17b4,2017-06-21 19:17:37 +0000
1327118,10dcf78c624cae8d5d9e7f1be1bfa3c95bce99f1,2017-06-07 00:04:54 +0000
1371626,81187b4841e49ad94d6874693c0d0e6f8f01e4e1,2017-06-09 12:40:13 +0000
1370526,94558747239049534dfa575d775595564de206a9,2017-06-06 13:43:43 +0000
1369622,38a6de0fe32b505d4f5c9ac5a8aaa0a49f861da3,2017-06-02 05:53:54 +0000
1366744,7c7f32088a9cc8327b9a56a28d024bec59174aed,2017-05-25 13:11:08 +0000
1366978,e8fed618d3a3aff9ca108d2cc32ebeb647d3e729,2017-06-05 10:16:37 +0000
1368576,c42d719d38ac227046148a77b0e2d1cca385c19b,2017-06-06 13:05:08 +0000
1369712,4474d8cea0aac26beb3a6c256d0c9ed41c0d7f95,2017-06-06 10:25:58 +0000
1370252,4a30be9019bc0e087d5b4e0124c29e4b7fd56433,2017-06-06 10:25:57 +0000
1370069,bcbfa5c7e98ffc233bcb24e25e341c76173b1e39,2017-06-06 08:46:15 +0000
1376929,d3bad38937313dbac1a0f6c679572418b84bafad,2017-07-03 13:46:56 +0000
1363104,747ea49209790420d3b89868daa4904ffd6c55ec,2017-06-29 22:18:45 +0000
1359137,7be11fa01d4bbfcde64548660aa11da0b2df42b7,2017-06-05 13:32:45 +0000
1369963,76f4ddb4203eb506803047858b61a17fc88b0e53,2017-06-05 09:35:53 +0000
1326230,327ef2b8802bf2b7cca1f7eeb392b3da2c2e0bad,2017-06-05 01:57:47 +0000
1364009,a7423873bb1504e68b39f4ee36a32ed4ffb5d4b7,2017-06-04 02:45:06 +0000
1369168,c56195f7e733a25d97b6ccdefb3888597aa78b78,2017-06-02 20:16:11 +0000
1369314,9eee06711a1ec4c4dedf0134d0aa10ace93be4b1,2017-06-02 09:05:28 +0000
1367798,394db2d75e216ba1e08a8a43d2e2871b9d56dcdd,2017-06-02 03:31:16 +0000
1369630,3a412e45bd4a9a1123a36e89e96bb2222a844e63,2017-06-02 06:48:33 +0000
1367852,33d56758d3054caca32fc3049a621050abf06bd3,2017-05-30 19:11:32 +0000
1368487,bf29ee09636e8c636d9cffd1e8379d8b1864e2b6,2017-05-29 15:40:58 +0000
1367806,3b7d1c27e9f211e24b4be66fad6108aac3533e76,2017-05-26 20:19:54 +0000
1365518,a24f22ae22b2c0a85abf8e442643b0de4e4ba694,2017-05-27 14:29:46 +0000
